行政区,楼名称及栋号,三级转移登记时间
宝安,康达尔山海上园（一期）B区1号楼,2016/4/21
罗湖,高嘉花园高明楼8栋,2016/4/22
罗湖,24号大院3栋,2016/4/22
罗湖,鹏基工业区105栋,2016/4/22
罗湖,鹏基工业区105栋,2016/4/22
罗湖,集浩花园集安阁,2016/4/22
罗湖,海关住宅楼2栋,2016/4/22
罗湖,龙屋住宅区13栋,2016/4/22
罗湖,庐山大厦D座(峻峰阁),2016/4/22
罗湖,南华大厦付楼,2016/4/22
罗湖,宁水花园14栋,2016/4/22
罗湖,聚福花园9栋,2016/4/22
罗湖,鸿基东港大厦(东港中心座),2016/4/22
罗湖,时尚新居1栋,2016/4/22
罗湖,金丽豪苑鹏天阁,2016/4/22
罗湖,金丽豪苑鹏天阁,2016/4/22
罗湖,鸿业苑鸿龙阁,2016/4/22
罗湖,百仕达花园二期23栋,2016/4/22
罗湖,清水河生活小区11栋,2016/4/22
罗湖,源兴居2栋,2016/4/22
罗湖,集浩花园集安阁,2016/4/22
罗湖,彩世界家园4栋,2016/4/22
罗湖,桐景花园汇景阁,2016/4/22
罗湖,集浩花园集祥阁,2016/4/22
罗湖,鹏兴花园16栋,2016/4/22
罗湖,云景豪园豪景阁,2016/4/22
罗湖,住宅楼1栋,2016/4/22
罗湖,逸翠园(二期）翡翠台,2016/4/22
罗湖,名骏豪庭骏腾阁,2016/4/22
罗湖,锦上花家园A栋,2016/4/22
罗湖,翡翠园山湖居A栋,2016/4/22
罗湖,翡翠园山湖居B栋,2016/4/22
罗湖,丹枫白露苑B座,2016/4/22
罗湖,丹枫白露苑B座,2016/4/22
罗湖,丹枫白露苑B座,2016/4/22
罗湖,冠懋金色都汇金来阁,2016/4/22
罗湖,阳光天地家园A座天地轩,2016/4/22
罗湖,崇德雍翠华府御松阁,2016/4/22
罗湖,东悦名轩C座,2016/4/22
罗湖,怡泰大厦B座,2016/4/22
罗湖,旭飞华达园二期,2016/4/22
罗湖,朗钜御风庭2号楼,2016/4/22
罗湖,新银座B栋,2016/4/22
罗湖,集建国际名园B座,2016/4/22
罗湖,金色年华家园2座,2016/4/22
罗湖,百仕达花园（四期西区）3栋,2016/4/22
福田,南天大厦1栋,2016/4/22
福田,福莲花园7栋(福和阁),2016/4/22
福田,活力宝商住楼6栋,2016/4/22
福田,莲花二村6栋,2016/4/22
福田,湖北宝丰花园,2016/4/22
福田,众孚新村1栋,2016/4/22
福田,南天大厦第4栋,2016/4/22
福田,新洲花园3栋,2016/4/22
福田,景安商住楼,2016/4/22
福田,巴登市场商住楼北座,2016/4/22
福田,笔架山庄4栋,2016/4/22
福田,国城花园2栋,2016/4/22
福田,康达尔职工住宅楼,2016/4/22
福田,东怡大厦,2016/4/22
福田,深华科技工业园宿舍楼,2016/4/22
福田,深华科技工业园宿舍楼,2016/4/22
福田,东方玫瑰花园22栋,2016/4/22
福田,金燕园,2016/4/22
福田,先科花园9栋,2016/4/22
福田,旭飞花园B栋,2016/4/22
福田,玉丰楼A座,2016/4/22
福田,华安园,2016/4/22
福田,雅云轩,2016/4/22
福田,江苏大厦,2016/4/22
福田,金色家园二期9号楼,2016/4/22
福田,梅林一村3栋,2016/4/22
福田,都会100大厦金都,2016/4/22
福田,皇达东方雅苑4栋,2016/4/22
福田,港城华庭1号塔楼,2016/4/22
福田,新阁小区单身宿舍1栋,2016/4/22
福田,缔梦园C栋,2016/4/22
福田,金港豪庭D座,2016/4/22
福田,金色假日名苑,2016/4/22
福田,侨福大厦,2016/4/22
福田,泰然碧海红树园5号楼,2016/4/22
福田,泰然碧海红树园6号楼,2016/4/22
福田,阳光城市家园B座,2016/4/22
福田,鸿图大厦,2016/4/22
福田,翰岭花园5栋,2016/4/22
南山,科技工业园住宅楼29栋,2016/4/22
南山,海王大厦住宅楼,2016/4/22
南山,科技园36区住宅8栋,2016/4/22
南山,深南花园A座,2016/4/22
南山,南油生活B区23栋,2016/4/22
南山,南油B区75栋,2016/4/22
南山,麻雀岭6号住宅楼,2016/4/22
南山,祥祺苑祥怡阁,2016/4/22
南山,麒麟花园A区1号楼,2016/4/22
南山,金海燕花园4栋,2016/4/22
南山,龙坤居1栋,2016/4/22
南山,天海花园1栋,2016/4/22
南山,蛇口花园城叠翠轩1栋,2016/4/22
南山,深丽苑阁,2016/4/22
南山,万象新园（D栋）,2016/4/22
南山,御海新苑二期5号楼,2016/4/22
南山,雅仕荔景苑,2016/4/22
南山,红树东方家园14栋(碧海云天二期),2016/4/22
南山,云海天城世家,2016/4/22
南山,阳光棕榈园（三期）27栋,2016/4/22
南山,现代城华庭2栋,2016/4/22
南山,光彩新世纪家园C座,2016/4/22
南山,鼎太风华社区六栋,2016/4/22
宝安,福中福商业城（二期）D5栋,2016/4/22
宝安,福安楼一栋B座,2016/4/22
宝安,中商花园C栋,2016/4/22
宝安,金侨花园16栋,2016/4/22
宝安,风采轩倚风阁,2016/4/22
宝安,观澜豪园C栋,2016/4/22
宝安,雅涛花园A2栋,2016/4/22
宝安,新锦安雅园A1-A4栋,2016/4/22
宝安,西海岸花园海峰阁,2016/4/22
宝安,富盈门花园D栋,2016/4/22
宝安,时代景苑3栋,2016/4/22
宝安,达海花园15栋,2016/4/22
宝安,大益广场1栋,2016/4/22
宝安,融景园1栋,2016/4/22
宝安,白金时代公寓1栋,2016/4/22
宝安,白金时代公寓1栋,2016/4/22
宝安,海涛居1栋,2016/4/22
宝安,锦绣江南1栋,2016/4/22
宝安,广信花园广隆阁,2016/4/22
宝安,日出印象花园3栋,2016/4/22
宝安,白金酒店公寓1栋,2016/4/22
宝安,富通*好旺角1栋,2016/4/22
宝安,鸿隆广场1栋,2016/4/22
宝安,桃源盛景园6栋,2016/4/22
宝安,桃源盛景园17栋,2016/4/22
宝安,西岸观邸花园3栋,2016/4/22
宝安,碧水龙庭2栋,2016/4/22
宝安,碧水龙庭2栋,2016/4/22
宝安,菁英趣庭1栋,2016/4/22
宝安,城市明珠花园21栋,2016/4/22
宝安,集信名城11栋,2016/4/22
宝安,棕榈堡花园3栋,2016/4/22
宝安,宝安海滨广场(三期)1栋,2016/4/22
宝安,碧水龙庭4栋,2016/4/22
宝安,阳光海湾花园1栋,2016/4/22
宝安,星河丹堤花园E区1栋,2016/4/22
宝安,西城品阁商住楼,2016/4/22
宝安,熙龙湾花园（N23区）7栋,2016/4/22
宝安,熙龙湾花园（N23区）7栋,2016/4/22
宝安,鸿荣源禧园1栋,2016/4/22
宝安,凤凰雅居1栋,2016/4/22
宝安,碧海富通城15栋,2016/4/22
龙岗,龙珠花园龙凰阁,2016/4/22
龙岗,德福花园德福中心,2016/4/22
龙岗,丽湖花园3栋湖峰阁,2016/4/22
龙岗,龙珠花园明珠苑8栋,2016/4/22
龙岗,龙珠花园明珠苑11栋,2016/4/22
龙岗,德兴城7栋,2016/4/22
龙岗,中海怡翠山庄6栋,2016/4/22
罗湖,翡翠园1栋,2016/4/22
龙岗,龙珠花园龙珠阁、龙祥阁,2016/4/22
龙岗,粤宝花园4栋,2016/4/22
龙岗,中海怡翠山庄25栋,2016/4/22
龙岗,丽湖花园9栋湖翠阁、10栋湖秀阁,2016/4/22
龙岗,加洲花园A栋,2016/4/22
龙岗,新龙岗花园北区2栋,2016/4/22
龙岗,怡乐花园1栋,2016/4/22
龙岗,龙珠花园明珠苑1栋,2016/4/22
龙岗,布吉广场,2016/4/22
龙岗,桂芳园9栋(紫荆阁),2016/4/22
龙岗,盈翠家园6栋,2016/4/22
龙岗,鹏达花园8栋(雅彩居),2016/4/22
龙岗,九州家园3栋,2016/4/22
龙岗,横岗城市中心花园1、2栋及商场,2016/4/22
龙岗,怡美山庄8栋,2016/4/22
龙岗,怡美山庄14栋,2016/4/22
龙岗,泰雅园4号楼,2016/4/22
龙岗,桂芳园(八期)33号楼,2016/4/22
龙岗,百合星城(二期)5-7号楼,2016/4/22
龙岗,可园(四期)12号楼,2016/4/22
龙岗,新鸿花园12号楼,2016/4/22
龙岗,振业城1H21栋,2016/4/22
龙岗,月朗苑5栋,2016/4/22
龙岗,可园(五期)14号楼,2016/4/22
龙岗,第五园（二期）G2栋,2016/4/22
龙岗,可园(六期)16号楼,2016/4/22
龙岗,榭丽花园三期,2016/4/22
龙岗,阳光第五季花园2栋,2016/4/22
龙岗,满园1栋,2016/4/22
龙岗,鸿基花园三期3栋,2016/4/22
龙岗,龙园意境华府19号住宅,2016/4/22
龙岗,英郡年华花园二期7栋,2016/4/22
龙岗,英郡年华花园二期8栋,2016/4/22
龙岗,茗萃园一期4号楼,2016/4/22
龙岗,康达尔蝴蝶堡1栋,2016/4/22
龙岗,万科金域东郡4栋,2016/4/22
龙岗,万科城四期M区49号楼,2016/4/22
龙岗,深业紫麟山花园N10栋,2016/4/22
龙岗,依山郡花园（三期）28栋,2016/4/22
盐田,天利明园,2016/4/22
盐田,蓝田壹站华苑,2016/4/22
盐田,碧桐湾（塔楼A）,2016/4/22
盐田,万科东海岸社区中心公寓浣涛阁,2016/4/22
罗湖,一品东门雅园北楼,2016/4/22
罗湖,新天地名居E栋,2016/4/22
罗湖,星湖花园8栋A座,2016/4/22
福田,韵动家园B座,2016/4/22
罗湖,城市东座公寓,2016/4/22
罗湖,荣兴大厦,2016/4/22
福田,御景华城花园1栋B座,2016/4/22
福田,御景华城花园3栋,2016/4/22
福田,御景华城花园5栋,2016/4/22
福田,御景华城花园6栋,2016/4/22
罗湖,联城美园秀美阁,2016/4/22
南山,广博星海华庭D栋,2016/4/22
罗湖,银晖名居住宅,2016/4/22
南山,星海名城五期2单元,2016/4/22
南山,蛇口花园城三期20栋,2016/4/22
南山,半岛城邦花园一期7栋,2016/4/22
南山,城市山谷花园3b-4a栋,2016/4/22
罗湖,丰湖大厦丰华阁,2016/4/22
盐田,和亨中心广场1栋,2016/4/22
罗湖,双城世纪大厦,2016/4/22
南山,华联城市山林花园一期1栋,2016/4/22
福田,帝港海湾豪园-城市3米6公寓,2016/4/22
福田,帝港海湾豪园-城市3米6公寓,2016/4/22
盐田,裕达华庭2栋,2016/4/22
罗湖,金稻田公寓B栋,2016/4/22
南山,桑泰丹华园（四期）,2016/4/22
南山,诺德假日花园9号楼,2016/4/22
南山,纯水岸（七期）1栋,2016/4/22
南山,桃源村三期3栋,2016/4/22
南山,四海公寓,2016/4/22
宝安,金地上塘道花园3栋,2016/4/22
宝安,金地上塘道花园7栋,2016/4/22
龙岗,盛龙花园二期6号楼,2016/4/22
龙岗,千林山居三期26号楼,2016/4/22
宝安,观湖园C36栋,2016/4/22
宝安,天健时尚空间名苑,2016/4/22
宝安,天健时尚空间名苑,2016/4/22
宝安,熙龙湾花园（N10区）7栋,2016/4/22
龙岗,奥林华府（二期）7号楼,2016/4/22
南山,中海阳光玫瑰园4栋,2016/4/22
龙岗,振业峦山谷花园（一期）7栋,2016/4/22
宝安,花样年花郡家园,2016/4/22
福田,皇御苑C区B地块21栋,2016/4/22
福田,皇御苑C区B地块21栋,2016/4/22
福田,景源华庭B栋,2016/4/22
龙岗,茗萃园三期10号楼,2016/4/22
宝安,水榭春天花园6栋,2016/4/22
龙岗,东方瑞景苑商住楼,2016/4/22
龙岗,东方瑞景苑商住楼,2016/4/22
宝安,潜龙曼海宁花园（南区）5、6、7栋,2016/4/22
宝安,桃源峰景园9栋,2016/4/22
龙岗,中海康城花园D区8栋,2016/4/22
龙岗,中海康城花园D区15栋,2016/4/22
龙岗,海轩广场1-3座,2016/4/22
宝安,黄金大厦1栋,2016/4/22
宝安,凤凰花苑1栋,2016/4/22
南山,香山里花园（二期）7栋,2016/4/22
南山,香山里花园（二期）7栋,2016/4/22
龙岗,大都汇大厦,2016/4/22
宝安,桃源峰景园13栋,2016/4/22
南山,绿海湾花园,2016/4/22
南山,绿海湾花园,2016/4/22
龙岗,中森双子座公馆2栋,2016/4/22
宝安,佳华名苑1栋,2016/4/22
福田,桐林公寓,2016/4/22
福田,桐林公寓,2016/4/22
福田,嘉葆润金座家园（二期）,2016/4/22
南山,雍景湾花园1栋,2016/4/22
宝安,花半里清湖花园5栋,2016/4/22
罗湖,淘金山湖景花园二期（B区）12号楼,2016/4/22
龙岗,深业御园6号楼,2016/4/22
宝安,锦绣御园（二期）8栋B座,2016/4/22
宝安,锦绣御园（二期）8栋B座,2016/4/22
龙岗,阳基新天地家园1栋,2016/4/22
龙岗,阳基新天地家园1栋,2016/4/22
宝安,星河盛世花园(一期)1栋,2016/4/22
宝安,西城雅筑花苑,2016/4/22
龙岗,信义御城豪园6栋,2016/4/22
宝安,勤诚达和园4#楼,2016/4/22
宝安,福东龙华府1栋,2016/4/22
龙岗,嘉御豪园11栋,2016/4/22
龙岗,荷康花园4栋,2016/4/22
南山,红树别院3号楼,2016/4/22
宝安,中熙香缤山花园4栋,2016/4/22
龙岗,远洋新干线荣域花园3栋,2016/4/22
龙岗,远洋新干线荣域花园3栋,2016/4/22
龙岗,熙璟城豪苑1栋,2016/4/22
龙岗,振业峦山谷花园二期2栋,2016/4/22
龙岗,满京华喜悦里华庭二期,2016/4/22
宝安,华盛盛荟名庭1号楼,2016/4/22
宝安,懿花园C1栋,2016/4/22
龙岗,深房尚林花园3栋,2016/4/22
龙岗,璞岸花园（一期）10号楼,2016/4/22
龙岗,佳兆业中央广场一期1栋,2016/4/22
罗湖,广东省银行大厦,2016/4/25
罗湖,新秀村26栋,2016/4/25
罗湖,东深局住宅楼7栋,2016/4/25
罗湖,鹏城花园14栋,2016/4/25
罗湖,中贸大厦,2016/4/25
罗湖,聚宝花园银星阁,2016/4/25
罗湖,万达丰大厦,2016/4/25
罗湖,绿景山庄6栋,2016/4/25
罗湖,长丰苑曼域轩(主楼),2016/4/25
罗湖,世濠大厦,2016/4/25
罗湖,广东省银行大厦,2016/4/25
罗湖,旭飞华达园京都阁,2016/4/25
罗湖,金众经典家园金茵阁,2016/4/25
罗湖,华清园B栋,2016/4/25
罗湖,名骏豪庭骏禧阁,2016/4/25
罗湖,金城华庭10栋,2016/4/25
罗湖,丹枫白露苑B座,2016/4/25
罗湖,比华利山庄13栋,2016/4/25
罗湖,冠懋金色都汇金运阁,2016/4/25
罗湖,世界金融中心C座,2016/4/25
罗湖,东悦名轩B座,2016/4/25
罗湖,东方都会大厦B座,2016/4/25
罗湖,东方都会大厦B座,2016/4/25
罗湖,东方都会大厦B座,2016/4/25
罗湖,祥福雅居彩云阁,2016/4/25
罗湖,旭飞华达园二期,2016/4/25
罗湖,旭飞华达园二期,2016/4/25
罗湖,新银座B栋,2016/4/25
福田,福田住宅楼B栋,2016/4/25
福田,下步庙北区26栋,2016/4/25
福田,赛格工业区104栋,2016/4/25
福田,福华新村44栋,2016/4/25
福田,华明楼,2016/4/25
福田,园岭新村115栋,2016/4/25
福田,皇洲花园皇星阁,2016/4/25
福田,锦洲花园19栋,2016/4/25
福田,香蜜三村1栋,2016/4/25
福田,紫荆苑4栋,2016/4/25
福田,园中花园A栋,2016/4/25
福田,凯伦花园3栋,2016/4/25
福田,缔梦园雅梦轩,2016/4/25
福田,天泽花园天致苑,2016/4/25
福田,福岗园,2016/4/25
福田,彩天名苑,2016/4/25
福田,翔名苑A栋,2016/4/25
福田,华强花园,2016/4/25
福田,翠馨居1栋,2016/4/25
福田,俊景豪园2栋,2016/4/25
福田,嘉洲华苑2栋,2016/4/25
福田,兰光家属宿舍105栋,2016/4/25
福田,金域蓝湾6号楼,2016/4/25
福田,水围新家园C栋西座,2016/4/25
福田,雅颂居第8座,2016/4/25
福田,鹏基单身公寓第43栋,2016/4/25
南山,华联花园1B栋,2016/4/25
南山,月亮湾花园28栋,2016/4/25
南山,桃苑单身宿舍D栋,2016/4/25
南山,水湾小区5栋,2016/4/25
南山,雷公岭住宅楼C栋,2016/4/25
南山,海景广场,2016/4/25
南山,侨洲花园D24(绿景公寓),2016/4/25
南山,荔馨村D栋,2016/4/25
南山,鹏都大厦A座,2016/4/25
南山,锦隆花园锦华阁,2016/4/25
南山,麒麟花园A区2号楼,2016/4/25
南山,保利城花园2#楼,2016/4/25
南山,陶然居4号单身公寓,2016/4/25
南山,蛇口花园城叠翠轩8栋,2016/4/25
南山,阳光海景豪苑B座,2016/4/25
南山,星海名城二期八组团4-5栋,2016/4/25
南山,金海岸大厦,2016/4/25
南山,新街口大楼,2016/4/25
南山,假日湾华庭,2016/4/25
南山,城市假日花园7栋,2016/4/25
南山,阳光棕榈园（三期）33栋,2016/4/25
南山,新一代大厦,2016/4/25
南山,英达.钰龙园C栋,2016/4/25
南山,国际市长交流中心,2016/4/25
南山,俊峰丽舍花园1栋,2016/4/25
南山,海湾广场丰盛阁,2016/4/25
南山,海湾广场丰华阁,2016/4/25
宝安,二十四区商住楼24栋,2016/4/25
宝安,宝乐花园C栋,2016/4/25
宝安,宝河大厦一栋,2016/4/25
宝安,福中福商业城（二期）C栋,2016/4/25
宝安,宇峰苑B栋,2016/4/25
宝安,弘雅花园三期雅豪轩北区5栋,2016/4/25
宝安,雅涛花园C1栋,2016/4/25
宝安,丽景城11栋,2016/4/25
宝安,万家灯火花园3栋,2016/4/25
宝安,锦绣清华园四区7栋,2016/4/25
宝安,丰泽湖山庄14栋,2016/4/25
宝安,美丽365H栋,2016/4/25
宝安,雅然居1栋,2016/4/25
宝安,创业一村11-12栋,2016/4/25
宝安,世纪春城（8号地块）1栋,2016/4/25
宝安,潜龙*鑫茂花园C区1栋,2016/4/25
宝安,西城上筑花园3栋,2016/4/25
宝安,菁英趣庭1栋,2016/4/25
宝安,阳光海湾花园2栋,2016/4/25
宝安,西城品阁商住楼,2016/4/25
宝安,世纪春城四期2#楼,2016/4/25
宝安,金海华府1栋,2016/4/25
宝安,鸿荣源禧园3栋,2016/4/25
宝安,阳光海湾花园8栋,2016/4/25
宝安,兴达华府1栋,2016/4/25
宝安,碧湾雅园1栋,2016/4/25
宝安,龙泽榕园A栋,2016/4/25
龙岗,茂业城花园大厦,2016/4/25
龙岗,丽湖花园丽富阁,2016/4/25
龙岗,南威中心15栋,2016/4/25
罗湖,住宅,2016/4/25
龙岗,龙珠花园明珠苑7栋(A座),2016/4/25
龙岗,龙珠花园龙珠阁、龙祥阁,2016/4/25
龙岗,中海怡翠山庄20栋,2016/4/25
龙岗,荣超花园22栋,2016/4/25
龙岗,桂芳园16栋(瑞香阁),2016/4/25
龙岗,九州家园3栋,2016/4/25
龙岗,桂芳园五期19栋(依涛居),2016/4/25
龙岗,桂芳园五期19栋(依涛居),2016/4/25
龙岗,新亚洲花园二区新义苑A1栋,2016/4/25
龙岗,横岗城市中心花园10栋,2016/4/25
龙岗,中房怡乐花园10栋,2016/4/25
龙岗,南岭医院职工住宅楼,2016/4/25
龙岗,信义假日名城菁华园G栋,2016/4/25
龙岗,可园一期2号楼,2016/4/25
龙岗,商住楼,2016/4/25
龙岗,文雅豪庭A栋,2016/4/25
龙岗,紫郡32号楼,2016/4/25
龙岗,旭景佳园（一期）4栋,2016/4/25
龙岗,天健.现代城花园1栋,2016/4/25
龙岗,阳光花园18栋,2016/4/25
龙岗,怡瑞山居10号楼,2016/4/25
龙岗,信义锦绣花园4号楼,2016/4/25
龙岗,阳光第五季花园1栋,2016/4/25
龙岗,英郡年华花园二期8栋,2016/4/25
龙岗,慢城三期20号楼,2016/4/25
龙岗,第五园(五期)1-3号楼,2016/4/25
龙岗,依山郡花园（三期）23栋,2016/4/25
盐田,福苑,2016/4/25
盐田,碧海蓝天明苑碧海阁,2016/4/25
盐田,东和海韵园11栋,2016/4/25
龙岗,盈富家园C区,2016/4/25
罗湖,一品东门雅园北楼,2016/4/25
南山,漾日湾畔2座,2016/4/25
南山,天鹅堡（二期）T栋,2016/4/25
罗湖,东门天地大厦C座,2016/4/25
罗湖,阳光新干线家园C座,2016/4/25
福田,御景华城花园1栋A座,2016/4/25
福田,御景华城花园5栋,2016/4/25
福田,城市主场公寓A座,2016/4/25
罗湖,银晖名居住宅,2016/4/25
南山,星海名城五期2单元,2016/4/25
南山,红树西岸花园1栋,2016/4/25
福田,新洲骏皇嘉园,2016/4/25
盐田,云顶天海花园3号楼,2016/4/25
福田,星河世纪大厦B栋,2016/4/25
南山,海韵嘉园韵海苑1栋,2016/4/25
罗湖,蓝馨苑,2016/4/25
罗湖,双城世纪大厦,2016/4/25
南山,浅水湾花园5栋,2016/4/25
盐田,泊岸雅苑,2016/4/25
福田,自由港湾公寓C栋,2016/4/25
福田,自由港湾公寓C栋,2016/4/25
福田,福源花园,2016/4/25
福田,葵花公寓,2016/4/25
罗湖,南塘商业广场C区,2016/4/25
罗湖,曦龙山庄4号楼（曦菊阁）,2016/4/25
南山,桃源村三期3栋,2016/4/25
南山,四海公寓,2016/4/25
宝安,书香门第上河坊广场1栋,2016/4/25
龙岗,大山地花园40栋,2016/4/25
宝安,深物业新华城美花园1栋,2016/4/25
南山,太古城花园（南区）,2016/4/25
宝安,熙龙湾花园（N10区）5栋,2016/4/25
南山,太古城花园（北区）一期,2016/4/25
南山,太古城花园（北区）一期,2016/4/25
宝安,财富港大厦,2016/4/25
南山,中海阳光玫瑰园3栋,2016/4/25
南山,中海阳光玫瑰园4栋,2016/4/25
南山,中海阳光玫瑰园4栋,2016/4/25
南山,鸿威海怡湾畔花园,2016/4/25
南山,鸿威海怡湾畔花园,2016/4/25
宝安,花样年花郡家园,2016/4/25
龙岗,中海康城花园C区16栋,2016/4/25
南山,向南瑞峰花园1栋,2016/4/25
南山,向南瑞峰花园1栋,2016/4/25
龙岗,茗萃园三期12号楼、13号楼,2016/4/25
宝安,花乡家园,2016/4/25
宝安,花乡家园,2016/4/25
宝安,金地上塘道花园9栋,2016/4/25
罗湖,颖隆大厦,2016/4/25
龙岗,东方瑞景苑小户型住宅,2016/4/25
盐田,金山碧海花园2号楼,2016/4/25
宝安,黄金大厦1栋,2016/4/25
宝安,水榭春天花园（三期）8-12#楼,2016/4/25
南山,绿海湾花园,2016/4/25
南山,雍景湾花园6栋,2016/4/25
宝安,绿景香颂花园,2016/4/25
宝安,花半里清湖花园3栋,2016/4/25
福田,福保桂花苑3栋,2016/4/25
福田,廊桥花园,2016/4/25
宝安,万科翡丽郡花园1栋,2016/4/25
宝安,碧海富通城17栋,2016/4/25
龙岗,满京华喜悦里华庭一期,2016/4/25
龙岗,公园里花园二期2栋,2016/4/25
南山,栖游家园2号楼,2016/4/25
南山,鲸山花园九期20号楼,2016/4/25
龙岗,承翰陶源花园3栋,2016/4/25
龙岗,熙璟城豪苑1栋,2016/4/25
福田,京基滨河时代广场（南区）,2016/4/25
龙岗,同创新作居1栋,2016/4/25
罗湖,四季御园,2016/4/25
罗湖,四季御园,2016/4/25
罗湖,海富花园富春阁,2016/4/26
罗湖,东方皇宫大厦北座,2016/4/26
罗湖,景贝南31栋,2016/4/26
罗湖,书院街7号1栋一单元（原29栋）,2016/4/26
罗湖,布心花园38栋,2016/4/26
罗湖,湖景花园湖清阁,2016/4/26
罗湖,清水河生活小区15栋,2016/4/26
罗湖,住宅楼3栋,2016/4/26
罗湖,松泉公寓15栋,2016/4/26
罗湖,百仕达花园中海苑19栋,2016/4/26
罗湖,金兴公寓,2016/4/26
罗湖,金丽豪苑鹏天阁,2016/4/26
罗湖,雅仕居2栋（郁金香）,2016/4/26
罗湖,金丽豪苑鹏云阁,2016/4/26
罗湖,旭飞华天苑A栋,2016/4/26
罗湖,紫荆花园紫悦阁,2016/4/26
罗湖,仙湖萃峰阁,2016/4/26
罗湖,齐明别墅齐华阁,2016/4/26
罗湖,今日家园明水轩,2016/4/26
罗湖,云景豪园雅景阁,2016/4/26
罗湖,银座公寓,2016/4/26
罗湖,嘉宝田花园宝丽阁(B),2016/4/26
罗湖,翡翠园山湖居C栋,2016/4/26
罗湖,金鼎大厦A栋,2016/4/26
罗湖,阳光天地家园A座天地轩,2016/4/26
罗湖,缤纷时代家园A栋,2016/4/26
罗湖,东方都会大厦A座,2016/4/26
罗湖,东方都会大厦B座,2016/4/26
罗湖,怡泰大厦B座,2016/4/26
罗湖,鸿翔花园1栋A座,2016/4/26
罗湖,朗钜御风庭1号楼,2016/4/26
罗湖,朗钜御风庭2号楼,2016/4/26
罗湖,城市天地广场C座,2016/4/26
罗湖,城市天地广场D座,2016/4/26
罗湖,集建国际名园B座,2016/4/26
福田,莲花北54栋,2016/4/26
福田,鹏盛村8栋,2016/4/26
福田,东海花园5栋,2016/4/26
福田,碧荔花园碧荔阁,2016/4/26
福田,凯伦花园4栋,2016/4/26
福田,振业梅苑D栋,2016/4/26
福田,东海花园福禄居16栋,2016/4/26
福田,林海山庄C栋,2016/4/26
福田,香蜜三村5号楼,2016/4/26
福田,皇御苑A区5-6栋,2016/4/26
福田,新阁小区单身宿舍1栋,2016/4/26
福田,南光捷佳大厦,2016/4/26
福田,皇庭彩园第一栋,2016/4/26
福田,金港豪庭F座,2016/4/26
南山,荟芳园金枫阁A栋,2016/4/26
南山,龟山花园别墅B-18栋,2016/4/26
南山,锦绣花园观海阁,2016/4/26
南山,怡海广场商住楼,2016/4/26
南山,桃源村58栋,2016/4/26
南山,南油生活B区65栋,2016/4/26
南山,科技园58区住宅楼5栋,2016/4/26
南山,后海花园6栋（原后海新村商住楼）,2016/4/26
南山,月亮湾山庄B区低层住宅,2016/4/26
南山,文竹园住宅楼15栋,2016/4/26
南山,金海燕花园4栋,2016/4/26
南山,华侨城锦绣花园C栋,2016/4/26
南山,浪琴屿花园第12单元,2016/4/26
南山,汇宾广场汇锦阁,2016/4/26
南山,鸿瑞花园瑞兴阁,2016/4/26
南山,新保辉大厦主楼,2016/4/26
南山,汇景花园,2016/4/26
南山,东方海雅居,2016/4/26
南山,鼎太风华社区D栋,2016/4/26
南山,阳光棕榈园25栋,2016/4/26
南山,金海岸大厦,2016/4/26
南山,国际市长交流中心,2016/4/26
南山,星海名城三期T2栋,2016/4/26
宝安,新安湖花园新居村,2016/4/26
宝安,汉宝大厦,2016/4/26
宝安,松兴大厦,2016/4/26
宝安,弘雅花园三期雅豪轩E栋,2016/4/26
宝安,天源花园第三栋,2016/4/26
宝安,宝安山庄宝华阁,2016/4/26
宝安,达海花园14栋,2016/4/26
宝安,理想居1栋,2016/4/26
宝安,金汇名园1栋,2016/4/26
宝安,世外桃源1栋,2016/4/26
宝安,书香门第名苑8栋,2016/4/26
宝安,世纪春城（二期）4栋,2016/4/26
宝安,锦绣江南D栋,2016/4/26
宝安,新锦安雅园(D区)4栋,2016/4/26
宝安,深业*新岸线23栋,2016/4/26
宝安,缤纷世界花园B1栋,2016/4/26
宝安,潜龙*鑫茂花园C区1栋,2016/4/26
宝安,潜龙*鑫茂花园C区1栋,2016/4/26
宝安,佳华豪苑1栋,2016/4/26
宝安,山语华庭1栋,2016/4/26
宝安,阳光新境园2栋,2016/4/26
宝安,西城丰和家园1栋,2016/4/26
宝安,金地梅陇镇花园13栋,2016/4/26
宝安,中航格澜花园8栋,2016/4/26
宝安,宝安海滨广场(三期)1栋,2016/4/26
宝安,碧海富通城6栋,2016/4/26
宝安,世纪春城四期3#楼,2016/4/26
宝安,碧海富通城11栋,2016/4/26
宝安,金港华庭1栋,2016/4/26
宝安,集信名城19栋,2016/4/26
宝安,凤凰雅居1栋,2016/4/26
龙岗,紫薇花园东9栋,2016/4/26
龙岗,南岭花园7栋(南辉阁),2016/4/26
龙岗,丽湖花园丽俊阁I栋,2016/4/26
龙岗,国展苑四号楼（国盛台）,2016/4/26
龙岗,吉信大厦,2016/4/26
龙岗,又一村花园B栋,2016/4/26
龙岗,盛龙花园12栋,2016/4/26
龙岗,百合山庄9栋(百湖居),2016/4/26
龙岗,丽湖花园6栋湖美阁,2016/4/26
龙岗,丽湖花园18栋湖晴阁,2016/4/26
龙岗,荣超花园22栋,2016/4/26
龙岗,碧湖玫瑰园4栋,2016/4/26
