行政区,楼名称及栋号,三级转移登记时间
宝安,风采轩二期,2016/2/15
宝安,滢水山庄第二十七栋,2016/2/15
宝安,富瑰园B栋,2016/2/15
宝安,金碧世家4栋,2016/2/15
宝安,富通蟠龙居D栋,2016/2/15
宝安,天骄世家8栋,2016/2/15
宝安,丽景城4栋,2016/2/15
宝安,金泽花园豪景阁,2016/2/15
宝安,新安湖花园新仑阁,2016/2/15
宝安,富通天骏花园C栋,2016/2/15
宝安,富通*好旺角C栋,2016/2/15
宝安,苹果园2栋,2016/2/15
宝安,潜龙*鑫茂花园B区1栋,2016/2/15
宝安,御景湾花园3栋,2016/2/15
宝安,鸿隆广场1栋,2016/2/15
宝安,金达花园4栋,2016/2/15
宝安,桃源盛景园15栋,2016/2/15
宝安,南国丽园2栋,2016/2/15
宝安,碧水龙庭7栋,2016/2/15
宝安,山语华庭1栋,2016/2/15
宝安,君逸世家花园1栋,2016/2/15
宝安,君逸世家花园1栋,2016/2/15
宝安,香缇雅苑1＃楼,2016/2/15
宝安,桃源盛世园1#-6#楼,2016/2/15
宝安,丹枫雅苑1栋,2016/2/15
宝安,宝安海滨广场(三期)1栋,2016/2/15
宝安,宝安海滨广场(三期)1栋,2016/2/15
宝安,世纪春城四期1#楼,2016/2/15
宝安,金港华庭1栋,2016/2/15
宝安,桃源盛景园27栋,2016/2/15
宝安,阳光海湾花园9栋,2016/2/15
宝安,湾上六座花园7栋,2016/2/15
宝安,凤凰雅居1栋,2016/2/15
龙岗,龙珠花园明珠苑2栋,2016/2/15
龙岗,盛龙花园5栋,2016/2/15
龙岗,深圳名城国际广场,2016/2/15
龙岗,南岭花园12栋(海贵阁),2016/2/15
龙岗,欧景花园2栋,2016/2/15
龙岗,丽湖花园丽富阁,2016/2/15
龙岗,东方半岛花园1栋,2016/2/15
龙岗,东方半岛花园B区1栋,2016/2/15
龙岗,中兆花园3栋,2016/2/15
龙岗,中城康桥花园A3栋,2016/2/15
龙岗,城龙花园8栋,2016/2/15
龙岗,中城康桥花园A4栋,2016/2/15
龙岗,怡乐花园1栋,2016/2/15
龙岗,东方半岛花园B区10栋,2016/2/15
龙岗,中兆花园7栋(景庭轩),2016/2/15
龙岗,中城康桥花园D栋,2016/2/15
龙岗,榭丽花园8B楼,2016/2/15
龙岗,中城康桥花园二期18栋,2016/2/15
龙岗,桂芳园五期19栋(依涛居),2016/2/15
龙岗,信义假日名城博雅园4栋,2016/2/15
龙岗,九州家园二期13栋,2016/2/15
龙岗,桂芳园20#楼(叠翠居),2016/2/15
龙岗,国展苑1号楼,2016/2/15
龙岗,鸿景春天花园一栋,2016/2/15
龙岗,理想家园2栋,2016/2/15
龙岗,可园一期3号楼,2016/2/15
龙岗,布吉中心花园,2016/2/15
龙岗,万科城二期A区18号楼,2016/2/15
龙岗,锦城星苑二期,2016/2/15
龙岗,可园三期8号楼,2016/2/15
龙岗,万科城二期C区7号楼,2016/2/15
龙岗,英郡年华花园3栋,2016/2/15
龙岗,怡康家园B栋,2016/2/15
龙岗,新鸿花园12号楼,2016/2/15
龙岗,依山郡花园13号楼,2016/2/15
龙岗,天健.现代城花园8栋,2016/2/15
龙岗,阳光花园18栋,2016/2/15
龙岗,第五园（三期）H3号楼,2016/2/15
龙岗,第五园（三期）H3号楼,2016/2/15
龙岗,英郡年华花园二期8栋,2016/2/15
龙岗,慢城三期19号楼,2016/2/15
龙岗,茗萃园一期4号楼,2016/2/15
龙岗,康达尔蝴蝶堡1栋,2016/2/15
龙岗,水岸新都四、五期38号楼,2016/2/15
龙岗,第五园八期6栋,2016/2/15
龙岗,中海康城花园A区1-3栋,2016/2/15
盐田,华侨新村12栋,2016/2/15
盐田,工业公司职工宿舍,2016/2/15
福田,花好园A-2座,2016/2/15
福田,韵动家园B座,2016/2/15
福田,韵动家园B座,2016/2/15
福田,时尚新天地名苑主楼,2016/2/15
罗湖,东门天地大厦B座,2016/2/15
盐田,万科东海岸社区云山居119栋,2016/2/15
福田,尚书苑尚礼府,2016/2/15
福田,御景华城花园1栋A座,2016/2/15
福田,御景华城花园2栋,2016/2/15
南山,前海花园43栋,2016/2/15
南山,登良花园16栋,2016/2/15
罗湖,立新花园B栋14号,2016/2/15
福田,香格丽苑C栋,2016/2/15
盐田,金港盛世华庭5栋,2016/2/15
盐田,金港盛世华庭5栋,2016/2/15
南山,华府假日大厦,2016/2/15
南山,半岛城邦花园一期5栋,2016/2/15
罗湖,风格名苑A栋,2016/2/15
南山,御景东方花园1号楼,2016/2/15
罗湖,双城世纪大厦,2016/2/15
南山,华联城市山林花园一期1栋,2016/2/15
南山,深意综合楼,2016/2/15
福田,朗庭豪园C栋,2016/2/15
福田,朗庭豪园D栋,2016/2/15
南山,前海金岸大厦,2016/2/15
福田,名津广场1栋,2016/2/15
福田,名津广场1栋,2016/2/15
南山,中信红树湾花城12栋,2016/2/15
南山,中信红树湾花城15栋,2016/2/15
宝安,翠景居B栋,2016/2/15
宝安,金地上塘道花园5栋,2016/2/15
宝安,金地上塘道花园5栋,2016/2/15
龙岗,盛龙花园二期8号楼,2016/2/15
南山,恒立心海湾花园3栋,2016/2/15
南山,汉京峰景苑,2016/2/15
福田,龙溪花园22栋,2016/2/15
宝安,畔山御景花园8栋,2016/2/15
南山,中海阳光玫瑰园5栋,2016/2/15
南山,鸿威海怡湾畔花园,2016/2/15
南山,鸿威海怡湾畔花园,2016/2/15
宝安,花样年花郡家园,2016/2/15
南山,田厦翡翠明珠花园1栋,2016/2/15
福田,景源华庭B栋,2016/2/15
龙岗,振业城四、五期5-9栋,2016/2/15
南山,向南瑞峰花园1栋,2016/2/15
龙岗,茗萃园三期11号楼,2016/2/15
宝安,花乡家园,2016/2/15
龙岗,第五园（六期）2栋,2016/2/15
宝安,潜龙曼海宁花园（南区）5、6、7栋,2016/2/15
盐田,和亨城市广场,2016/2/15
龙岗,海轩广场1-3座,2016/2/15
宝安,招商观园7栋,2016/2/15
南山,香山里花园（二期）6栋,2016/2/15
南山,香山里花园（二期）6栋,2016/2/15
宝安,万科金色领域花园（一期）1栋,2016/2/15
宝安,魅力时代花园2栋,2016/2/15
宝安,魅力时代花园3栋,2016/2/15
宝安,魅力时代花园3栋,2016/2/15
福田,桐林公寓,2016/2/15
宝安,锦绣御园（一期）9栋,2016/2/15
宝安,绿景香颂花园,2016/2/15
宝安,花半里清湖花园2栋,2016/2/15
宝安,花半里清湖花园3栋,2016/2/15
宝安,招商果岭花园7栋,2016/2/15
南山,澳城花园（北区）,2016/2/15
龙岗,卓弘高尔夫雅苑1号楼,2016/2/15
宝安,西城雅筑花苑,2016/2/15
宝安,湾美花园9#楼,2016/2/15
宝安,湾美花园9#楼,2016/2/15
福田,兰江山第花园一期3栋,2016/2/15
龙岗,信义御城豪园2栋,2016/2/15
宝安,中航天逸花园B栋,2016/2/15
宝安,金亨利首府1栋,2016/2/15
龙岗,远洋新干线荣域花园3栋,2016/2/15
龙岗,金地名峰花园2栋,2016/2/15
宝安,龙泽榕园B栋,2016/2/15
宝安,懿花园C5栋,2016/2/15
罗湖,住宅楼2栋,2016/2/16
罗湖,华丽花园星华阁,2016/2/16
罗湖,住宅楼1栋,2016/2/16
罗湖,南洋大厦B栋,2016/2/16
罗湖,罗湖大厦2栋,2016/2/16
罗湖,东乐花园乐怡楼,2016/2/16
罗湖,宝丽大厦2座,2016/2/16
罗湖,景福花园4栋,2016/2/16
罗湖,海关住宅楼2栋,2016/2/16
罗湖,时尚新居1栋,2016/2/16
罗湖,鸿业苑鸿龙阁,2016/2/16
罗湖,和平广场玉庭轩,2016/2/16
罗湖,旭飞华天苑B栋,2016/2/16
罗湖,旭飞华天苑B栋,2016/2/16
罗湖,旭飞华天苑A栋,2016/2/16
罗湖,源兴居3栋,2016/2/16
罗湖,源兴居3栋,2016/2/16
罗湖,今日家园明秀轩,2016/2/16
罗湖,东方凤雅台4栋,2016/2/16
罗湖,名骏豪庭骏佳阁,2016/2/16
罗湖,田心庆云花园10号楼B座(湖景阁),2016/2/16
罗湖,翡翠园山湖居C栋,2016/2/16
罗湖,仙湖枫景家园A栋,2016/2/16
罗湖,祥福雅居彩云阁,2016/2/16
罗湖,祥福雅居彩虹阁,2016/2/16
罗湖,城市天地广场C座,2016/2/16
福田,园岭花园翠林阁,2016/2/16
福田,下步庙南区01栋,2016/2/16
福田,龙塘生活区7栋,2016/2/16
福田,百花公寓1栋,2016/2/16
福田,园岭新村115栋,2016/2/16
福田,皇城广场皇溪苑,2016/2/16
福田,南天大厦第5栋,2016/2/16
福田,景新花园景新阁,2016/2/16
福田,美莲花园A栋,2016/2/16
福田,美莲花园B栋,2016/2/16
福田,艺丰花园B区C栋,2016/2/16
福田,绿景花园3栋,2016/2/16
福田,先科机电大厦,2016/2/16
福田,园中花园E栋,2016/2/16
福田,鹏盛村高层公寓4栋,2016/2/16
福田,金地翠园5栋,2016/2/16
福田,缔梦园雅梦轩,2016/2/16
福田,天泽花园天信苑,2016/2/16
福田,东海花园福禄居16栋,2016/2/16
福田,振业翠海花园一期A区,2016/2/16
福田,天安高尔夫海景花园,2016/2/16
福田,华安园,2016/2/16
福田,华安园,2016/2/16
福田,香蜜三村5号楼,2016/2/16
福田,景鹏大厦,2016/2/16
福田,雨田村雨苗楼,2016/2/16
福田,皇御苑A区1-4栋,2016/2/16
福田,天健阳光华苑,2016/2/16
福田,建鑫苑D栋,2016/2/16
福田,泰然泰康轩,2016/2/16
福田,新阁大厦8栋,2016/2/16
福田,港城华庭1号塔楼,2016/2/16
福田,新阁小区单身宿舍1栋,2016/2/16
福田,黄埔雅苑乐悠园3、3A座,2016/2/16
福田,皇庭彩园第三栋,2016/2/16
福田,海康大厦,2016/2/16
福田,五环新村2栋,2016/2/16
福田,恒运豪庭1栋,2016/2/16
福田,金域蓝湾4号楼,2016/2/16
福田,漾福居西座,2016/2/16
福田,岗厦辛诚花园B1栋,2016/2/16
福田,八卦岭商场宿舍11栋,2016/2/16
福田,蓝天绿都家园主楼,2016/2/16
福田,金色假日名苑,2016/2/16
福田,皇庭世纪花园3号楼,2016/2/16
福田,万托家园,2016/2/16
福田,越众越海家园1栋,2016/2/16
南山,光侨街05栋,2016/2/16
南山,桂花苑丹霞阁,2016/2/16
南山,华采花园南山阁,2016/2/16
南山,松坪山住宅楼59栋,2016/2/16
南山,南油生活B区65栋,2016/2/16
南山,汇文楼,2016/2/16
南山,翠竹园职工住宅楼6栋,2016/2/16
南山,蔚蓝海岸社区首期11栋,2016/2/16
南山,华侨城锦绣花园D栋,2016/2/16
南山,万象新园临风阁（B栋）,2016/2/16
南山,蔚蓝海岸社区二期26栋,2016/2/16
南山,向南西海花园A、B栋,2016/2/16
南山,天鹅堡E栋,2016/2/16
南山,保利城花园3#、4#楼,2016/2/16
南山,阳光棕榈园10栋,2016/2/16
南山,好来居,2016/2/16
南山,西海湾花园单身公寓,2016/2/16
南山,红树东方家园14栋(碧海云天二期),2016/2/16
南山,麒麟花园A区28栋,2016/2/16
南山,桃源村87栋,2016/2/16
南山,万裕椰风海岸家园B、C栋,2016/2/16
南山,阳光棕榈园（三期）33栋,2016/2/16
南山,新一代大厦,2016/2/16
南山,新一代大厦,2016/2/16
南山,国际市长交流中心,2016/2/16
南山,鼎太风华社区二栋,2016/2/16
南山,海湾广场丰华阁,2016/2/16
宝安,名城花园B栋,2016/2/16
宝安,福中福商业城（二期）D6栋,2016/2/16
宝安,金庸阁A栋,2016/2/16
宝安,宝雅花园A2栋,2016/2/16
宝安,海韵花园A2栋,2016/2/16
宝安,福华大厦一栋,2016/2/16
宝安,金玲花园金龙阁,2016/2/16
宝安,文福大厦一栋,2016/2/16
宝安,潜龙花园十五栋,2016/2/16
宝安,富瑰园C栋,2016/2/16
宝安,西海岸花园海逸阁,2016/2/16
宝安,风和日丽花园33栋,2016/2/16
宝安,锦绣清华园五区8栋,2016/2/16
宝安,天骄世家8栋,2016/2/16
宝安,馨园二期1栋,2016/2/16
宝安,天骄世家9栋,2016/2/16
宝安,天欣花园3栋,2016/2/16
宝安,世外桃源3栋,2016/2/16
宝安,优品建筑3栋,2016/2/16
宝安,御龙居8栋,2016/2/16
宝安,银泉花园6栋,2016/2/16
宝安,海云轩1栋,2016/2/16
宝安,广信花园广祥阁,2016/2/16
宝安,桃源居12区13栋,2016/2/16
宝安,白金酒店公寓1栋,2016/2/16
宝安,城市明珠花园10栋,2016/2/16
宝安,兴华花园5栋,2016/2/16
宝安,世纪春城（7号地块）1栋,2016/2/16
宝安,潜龙*鑫茂花园C区1栋,2016/2/16
宝安,金达花园3栋,2016/2/16
宝安,城市明珠花园13栋,2016/2/16
宝安,桃源盛景园6栋,2016/2/16
宝安,金地梅陇镇花园一期2栋,2016/2/16
宝安,白金假日公寓1栋,2016/2/16
宝安,阳光新境园2栋,2016/2/16
宝安,金地梅陇镇花园9栋,2016/2/16
宝安,棕榈堡花园6栋,2016/2/16
宝安,丹枫雅苑1栋,2016/2/16
宝安,碧海富通城6栋,2016/2/16
宝安,碧海富通城8栋,2016/2/16
宝安,西城品阁商住楼,2016/2/16
宝安,幸福枫景花园第2栋,2016/2/16
龙岗,天景山庄西区30栋,2016/2/16
龙岗,深圳名城国际广场,2016/2/16
龙岗,国展苑四号楼（国盛台）,2016/2/16
龙岗,龙珠花园明珠苑9栋,2016/2/16
龙岗,龙珠花园明珠苑10栋,2016/2/16
龙岗,汇福花园,2016/2/16
龙岗,丽湖花园16栋湖澜阁,2016/2/16
龙岗,东方半岛花园14栋,2016/2/16
龙岗,欧景花园4栋,2016/2/16
龙岗,桂芳园4栋(红梅阁),2016/2/16
龙岗,宏兴苑10栋,2016/2/16
龙岗,中兆花园7栋(景庭轩),2016/2/16
罗湖,青湖山庄2栋,2016/2/16
龙岗,泓瀚苑27栋,2016/2/16
龙岗,中城康桥花园D栋,2016/2/16
龙岗,碧湖玫瑰园17栋,2016/2/16
龙岗,桂芳园16栋(瑞香阁),2016/2/16
龙岗,华昱花园5栋,2016/2/16
龙岗,华昱花园1栋,2016/2/16
龙岗,桂芳园五期18栋(峰顶居),2016/2/16
龙岗,中房怡乐花园8栋,2016/2/16
龙岗,丽廷豪苑,2016/2/16
龙岗,信义假日名城菁华园G栋,2016/2/16
龙岗,康达尔花园21栋,2016/2/16
龙岗,阳光花园13栋,2016/2/16
龙岗,桂芳园六期27栋,2016/2/16
龙岗,布吉中心花园,2016/2/16
龙岗,日辉台花园7栋,2016/2/16
龙岗,泰雅园4号楼,2016/2/16
龙岗,泰雅园4号楼,2016/2/16
龙岗,泰雅园3号楼,2016/2/16
龙岗,桂芳园(八期)33号楼,2016/2/16
龙岗,怡康家园B栋,2016/2/16
龙岗,金桔苑5栋,2016/2/16
龙岗,左庭右院（北区）3号楼,2016/2/16
龙岗,茵悦之生花园三期10号楼,2016/2/16
龙岗,水岸新都19号楼,2016/2/16
龙岗,可园(六期)16号楼,2016/2/16
龙岗,富民阁,2016/2/16
龙岗,怡瑞山居10号楼,2016/2/16
龙岗,信义锦绣花园4号楼,2016/2/16
龙岗,中海大山地花园二期37栋,2016/2/16
龙岗,龙园意境华府4号住宅,2016/2/16
龙岗,英郡年华花园二期5栋,2016/2/16
龙岗,合家欢园商住楼,2016/2/16
龙岗,公园大地花园四期T11栋,2016/2/16
龙岗,景和园5号楼,2016/2/16
龙岗,振业城二、三期3L-7栋,2016/2/16
龙岗,振业峦山谷花园(一期)4一6栋,2016/2/16
盐田,天富花园天乐阁,2016/2/16
盐田,盐田南方明珠第二期第1栋,2016/2/16
盐田,万科东海岸社区中心公寓鸿涛阁,2016/2/16
南山,南海玫瑰花园（二期）35栋,2016/2/16
罗湖,一品东门雅园北楼,2016/2/16
罗湖,一品东门雅园北楼,2016/2/16
福田,韵动家园D座,2016/2/16
罗湖,阳光新干线家园A座,2016/2/16
罗湖,嘉宝田花园(二期)宝富阁(J),2016/2/16
罗湖,嘉宝田花园(二期)宝富阁(J),2016/2/16
罗湖,银晖名居住宅,2016/2/16
罗湖,银晖名居住宅,2016/2/16
南山,星海名城五期3单元,2016/2/16
南山,学子荔园C栋,2016/2/16
南山,友邻公寓B栋,2016/2/16
南山,华府假日大厦,2016/2/16
盐田,云顶天海花园3号楼,2016/2/16
南山,半岛城邦花园一期8栋,2016/2/16
福田,星河世纪大厦B栋,2016/2/16
南山,华联城市山林花园一期1栋,2016/2/16
福田,蜜园,2016/2/16
南山,深意综合楼,2016/2/16
福田,骏皇名居,2016/2/16
福田,帝港海湾豪园CD栋,2016/2/16
福田,帝港海湾豪园-城市3米6公寓,2016/2/16
南山,星海名城六期1栋,2016/2/16
南山,前海金岸大厦,2016/2/16
罗湖,南塘商业广场C区,2016/2/16
罗湖,合正锦湖逸园2座,2016/2/16
福田,怡枫园C栋,2016/2/16
罗湖,钻石时代公寓,2016/2/16
福田,皇御苑C区A地块19栋,2016/2/16
南山,卓越维港名苑（北区）5栋,2016/2/16
南山,卓越维港名苑（北区）5栋,2016/2/16
南山,方鼎华庭华锦阁(3栋）,2016/2/16
南山,诺德假日花园8号楼,2016/2/16
南山,诺德假日花园8号楼,2016/2/16
南山,百丽湾花园,2016/2/16
南山,百丽湾花园,2016/2/16
南山,十五峯花园9栋,2016/2/16
宝安,万科金域华府一期1-8栋,2016/2/16
宝安,万科金域华府一期1-8栋,2016/2/16
宝安,天健时尚空间名苑,2016/2/16
龙岗,第五园(四期)1号楼,2016/2/16
龙岗,第五园(四期)2号楼,2016/2/16
南山,中海阳光玫瑰园3栋,2016/2/16
龙岗,振业峦山谷花园（一期）12栋,2016/2/16
龙岗,振业峦山谷花园（一期）13栋,2016/2/16
龙岗,阳光天健城5栋,2016/2/16
南山,万豪御景苑2栋,2016/2/16
宝安,花样年花郡家园,2016/2/16
宝安,花样年花郡家园,2016/2/16
宝安,熙元山院45栋,2016/2/16
宝安,福侨花园11栋,2016/2/16
龙岗,和谐家园1栋,2016/2/16
龙岗,怡龙枫景园3、4号楼,2016/2/16
宝安,金地上塘道花园9栋,2016/2/16
龙岗,东方瑞景苑商住楼,2016/2/16
龙岗,中海康城花园D区8栋,2016/2/16
宝安,中粮鸿云花园1栋,2016/2/16
宝安,城市阳光花园,2016/2/16
宝安,凤凰花苑1栋,2016/2/16
南山,香山里花园（二期）9栋,2016/2/16
龙岗,大都汇大厦,2016/2/16
龙岗,大都汇大厦,2016/2/16
宝安,魅力时代花园1栋,2016/2/16
龙岗,豪方菁园,2016/2/16
宝安,佳华名苑1栋,2016/2/16
南山,阳光海滨花园,2016/2/16
宝安,绿景香颂花园,2016/2/16
宝安,招商果岭花园7栋,2016/2/16
福田,廊桥花园,2016/2/16
龙岗,东晟时代花园7号楼,2016/2/16
宝安,公馆一八六六花园（北区）,2016/2/16
宝安,公馆一八六六花园（北区）,2016/2/16
南山,香格名苑D栋,2016/2/16
宝安,星河盛世花园(一期)1栋,2016/2/16
宝安,星河盛世花园(一期)1栋,2016/2/16
龙岗,卓弘高尔夫雅苑6号楼,2016/2/16
宝安,天御豪庭,2016/2/16
宝安,西城雅筑花苑,2016/2/16
罗湖,庐江春天公寓,2016/2/16
宝安,中航天逸花园A栋,2016/2/16
龙岗,远洋新干线荣域花园3栋,2016/2/16
宝安,润恒尚园2栋,2016/2/16
宝安,懿花园A20栋,2016/2/16
罗湖,广东省银行大厦,2016/2/17
罗湖,东安花园5栋,2016/2/17
罗湖,东乐花园86栋,2016/2/17
罗湖,德兴大厦1栋,2016/2/17
罗湖,峰景台大厦3栋,2016/2/17
罗湖,黄贝岭华侨新村二栋,2016/2/17
罗湖,景贝南36栋,2016/2/17
罗湖,住宅楼4栋,2016/2/17
罗湖,庐山大厦D座(峻峰阁),2016/2/17
罗湖,文华大厦西座,2016/2/17
罗湖,港莲北村6栋,2016/2/17
罗湖,愉天小区7栋,2016/2/17
罗湖,桂苑7栋,2016/2/17
罗湖,泰丽苑A栋,2016/2/17
罗湖,金丽豪苑鹏翔阁,2016/2/17
罗湖,港莲北村6栋,2016/2/17
罗湖,鸿园居逸天阁,2016/2/17
罗湖,电影大厦1栋,2016/2/17
罗湖,百仕达花园二期8栋,2016/2/17
罗湖,百仕达花园二期15栋,2016/2/17
罗湖,红岗东村公寓A栋,2016/2/17
罗湖,莲通楼B栋,2016/2/17
罗湖,源兴居2栋,2016/2/17
罗湖,广岭家园7栋,2016/2/17
罗湖,环岛丽园丽运阁,2016/2/17
罗湖,嘉湖新都洪湖阁,2016/2/17
罗湖,彩世界家园4栋,2016/2/17
罗湖,百仕达花园三期6栋,2016/2/17
罗湖,聚福花园C栋,2016/2/17
罗湖,聚龙大厦B栋,2016/2/17
罗湖,心怡花园3栋,2016/2/17
罗湖,旺业豪苑旺业阁,2016/2/17
罗湖,金城华庭8栋,2016/2/17
罗湖,南方证券大厦C栋,2016/2/17
罗湖,碧岭华庭1号楼,2016/2/17
罗湖,中信星光名庭D栋,2016/2/17
罗湖,崇德雍翠华府御松阁,2016/2/17
罗湖,翠沁阁A座,2016/2/17
罗湖,东方都会大厦A座,2016/2/17
罗湖,鸿翔花园1栋A座,2016/2/17
罗湖,鸿翔花园5栋,2016/2/17
福田,赛格工业区106栋,2016/2/17
福田,福星花园福怡阁,2016/2/17
福田,黄木岗北区69栋,2016/2/17
福田,莲花北43栋,2016/2/17
福田,海连大厦连天阁,2016/2/17
福田,皇洲花园皇辉阁,2016/2/17
福田,景新花园景新阁,2016/2/17
福田,益田村25栋,2016/2/17
福田,杰恩大厦,2016/2/17
福田,景福大厦景惠阁,2016/2/17
福田,景福大厦景惠阁,2016/2/17
福田,长乐花园B座,2016/2/17
福田,金沙花园7栋,2016/2/17
福田,中银花园新华阁,2016/2/17
福田,国都高尔夫花园翠峦阁,2016/2/17
福田,都市花园乐庭轩,2016/2/17
福田,福涛东园,2016/2/17
福田,中海华庭华景台2座（北区C2栋）,2016/2/17
福田,时代华庭1栋,2016/2/17
福田,振业梅苑综合楼,2016/2/17
福田,深荣大厦,2016/2/17
福田,恒冠豪园1栋,2016/2/17
福田,金色家园二期9号楼,2016/2/17
福田,鸿景湾名苑,2016/2/17
福田,梅林一村27栋,2016/2/17
福田,益田村102栋,2016/2/17
福田,建鑫苑C栋,2016/2/17
福田,雕塑家园,2016/2/17
福田,金地海景花园E区37栋,2016/2/17
福田,翠馨居1栋,2016/2/17
福田,南光捷佳大厦,2016/2/17
福田,益田合正佳园东座,2016/2/17
福田,裕康时尚名居A栋,2016/2/17
福田,凯丰花园综合楼,2016/2/17
福田,皇御苑B区7栋,2016/2/17
福田,皇御苑B区10栋,2016/2/17
福田,东方时代广场,2016/2/17
福田,东方时代广场,2016/2/17
福田,皇庭世纪花园4号楼,2016/2/17
福田,皇庭世纪花园6号楼,2016/2/17
福田,万托家园,2016/2/17
福田,晨晖家园2座,2016/2/17
福田,星座大厦,2016/2/17
福田,星座大厦,2016/2/17
福田,翰岭花园11栋,2016/2/17
南山,紫竹园住宅楼20栋,2016/2/17
南山,文竹园住宅楼1栋,2016/2/17
南山,文竹园住宅楼5栋,2016/2/17
南山,桃苑单身公寓,2016/2/17
南山,桃苑单身宿舍B栋,2016/2/17
南山,锦绣花园观海阁,2016/2/17
南山,莲城花园2栋,2016/2/17
南山,招商名仕花园14栋,2016/2/17
南山,荔园新村东八栋,2016/2/17
南山,鹏都大厦A座,2016/2/17
南山,海月花园14栋,2016/2/17
南山,创世纪滨海花园4座,2016/2/17
南山,汇宾广场汇锦阁,2016/2/17
南山,蓝月湾畔1栋,2016/2/17
南山,世纪村12栋,2016/2/17
南山,世纪村16栋,2016/2/17
南山,万象新园凭海阁（C栋）,2016/2/17
南山,侨苑1栋,2016/2/17
南山,瑞景华庭,2016/2/17
南山,万象新园（D栋）,2016/2/17
南山,水木华庭1号楼,2016/2/17
南山,阳光棕榈园25栋,2016/2/17
南山,如意家园1-2栋,2016/2/17
南山,时代骄子大厦,2016/2/17
南山,海印长城小区13-15号楼,2016/2/17
南山,假日湾华庭,2016/2/17
南山,侨苑（二期）,2016/2/17
南山,南油福临苑,2016/2/17
南山,绿海名都2栋,2016/2/17
南山,润城花园3号楼,2016/2/17
南山,现代城华庭6栋,2016/2/17
宝安,龙泉花园一栋,2016/2/17
宝安,宝园楼十五栋,2016/2/17
宝安,福永花苑A栋,2016/2/17
宝安,宝河大厦一栋,2016/2/17
宝安,泰华锦绣城1栋,2016/2/17
宝安,潜龙花园四栋,2016/2/17
宝安,新安湖花园新文阁,2016/2/17
宝安,华都花园B区一栋,2016/2/17
宝安,泰华豪园九、十栋,2016/2/17
宝安,宝安山庄宝华阁,2016/2/17
宝安,桃源居13区8栋,2016/2/17
宝安,香缤广场1栋,2016/2/17
宝安,潜龙*鑫茂花园A区5栋,2016/2/17
宝安,西城上筑花园1栋,2016/2/17
宝安,春华四季园12栋,2016/2/17
宝安,风临洲苑1栋,2016/2/17
宝安,菁英趣庭1栋,2016/2/17
宝安,君逸世家花园1栋,2016/2/17
宝安,碧海富通城2栋,2016/2/17
宝安,碧海富通城5栋,2016/2/17
宝安,丹枫雅苑1栋,2016/2/17
宝安,金港华庭1栋,2016/2/17
宝安,金港华庭1栋,2016/2/17
宝安,湾上六座花园7栋,2016/2/17
宝安,湾上六座花园7栋,2016/2/17
宝安,中海西岸华府（南区）5栋,2016/2/17
龙岗,龙珠花园明珠苑2栋,2016/2/17
龙岗,爱地花园B1栋,2016/2/17
龙岗,碧湖花园E2栋,2016/2/17
龙岗,吉祥阁,2016/2/17
龙岗,传古斋综合楼,2016/2/17
龙岗,南岭花园14栋(紫光阁),2016/2/17
龙岗,鸿进花园B栋,2016/2/17
龙岗,国都花园商住楼,2016/2/17
龙岗,祥云苑C栋,2016/2/17
罗湖,东道苑55栋,2016/2/17
龙岗,又一村花园G栋,2016/2/17
龙岗,丽湖花园16栋湖澜阁,2016/2/17
龙岗,东方半岛花园4栋,2016/2/17
龙岗,和兴花园1栋,2016/2/17
龙岗,和兴花园1栋,2016/2/17
龙岗,茂业城花园大厦,2016/2/17
龙岗,茂业城帝景峰2栋,2016/2/17
龙岗,桂芳园16栋(瑞香阁),2016/2/17
龙岗,中城康桥花园二期21栋,2016/2/17
龙岗,桂芳园五期18栋(峰顶居),2016/2/17
龙岗,九州家园1栋,2016/2/17
龙岗,美利达新村AB栋,2016/2/17
龙岗,金运家园2栋,2016/2/17
龙岗,康达尔花园19栋,2016/2/17
龙岗,美杜兰华庭,2016/2/17
龙岗,花半里花园3栋,2016/2/17
龙岗,信义假日名城逸翠园2号楼,2016/2/17
龙岗,可园(四期)12号楼,2016/2/17
龙岗,志健时代广场,2016/2/17
龙岗,翡翠星光园,2016/2/17
龙岗,鸿基花园三期3栋,2016/2/17
龙岗,英郡年华花园二期7栋,2016/2/17
盐田,天浩商住楼1栋,2016/2/17
盐田,碧海蓝天明苑蓝天阁,2016/2/17
罗湖,一品东门雅园北楼,2016/2/17
罗湖,星湖花园8栋B座,2016/2/17
福田,时尚新天地名苑主楼,2016/2/17
罗湖,东门天地大厦B座,2016/2/17
罗湖,置地逸轩C塔楼,2016/2/17
福田,御景华城花园2栋,2016/2/17
南山,前海花园38栋,2016/2/17
罗湖,嘉宝田花园(二期)宝富阁(J),2016/2/17
福田,港中旅花园29栋,2016/2/17
南山,信和自由广场1栋,2016/2/17
盐田,云顶天海花园3号楼,2016/2/17
南山,城市山谷花园9栋,2016/2/17
罗湖,丰湖大厦丰瑞阁,2016/2/17
罗湖,蓝馨苑,2016/2/17
南山,缘来居,2016/2/17
南山,名家富居3栋,2016/2/17
盐田,泊岸雅苑,2016/2/17
福田,自由港湾公寓C栋,2016/2/17
罗湖,南塘商业广场C区,2016/2/17
罗湖,南塘商业广场C区,2016/2/17
南山,南油单身宿舍B20栋,2016/2/17
