行政区,楼名称及栋号,三级转移登记时间
宝安,白金酒店公寓1栋,2016/6/27
宝安,碧海名园C栋,2016/6/27
宝安,碧海富通城6栋,2016/6/27
宝安,碧海富通城8栋,2016/6/27
龙岗,德兴花园德华苑2栋,2016/6/27
龙岗,深圳名城国际广场,2016/6/27
龙岗,加洲花园F栋,2016/6/27
龙岗,丽湖花园1栋湖景阁,2016/6/27
龙岗,德福花园德福豪苑C1-C3座,2016/6/27
龙岗,百合星城A-C栋,2016/6/27
龙岗,水晶之城商业C段,2016/6/27
龙岗,理想家园7栋,2016/6/27
龙岗,桂芳园六期27栋,2016/6/27
龙岗,布吉中心花园,2016/6/27
龙岗,怡康家园A栋,2016/6/27
龙岗,依云山庄2号楼,2016/6/27
龙岗,山翠居5号楼,2016/6/27
龙岗,茗萃园一期4号楼,2016/6/27
盐田,盐田洪安新围华侨新村住宅楼（一期）D2栋,2016/6/27
盐田,海语东园1号楼,2016/6/27
福田,花好园A-1座,2016/6/27
罗湖,置地逸轩C塔楼,2016/6/27
盐田,泊岸雅苑,2016/6/27
福田,帝港海湾豪园CD栋,2016/6/27
罗湖,百仕达东郡广场3号楼,2016/6/27
龙岗,大山地花园41栋,2016/6/27
宝安,畔山御景花园6栋,2016/6/27
龙岗,阳光天健城3栋,2016/6/27
龙岗,景和园4号楼,2016/6/27
龙岗,东方瑞景苑小户型住宅,2016/6/27
龙岗,东方瑞景苑小户型住宅,2016/6/27
福田,鹏基单身公寓第44栋,2016/6/27
南山,阳光海滨花园,2016/6/27
龙岗,中粮一品澜山花园2栋,2016/6/27
龙岗,信义御城豪园2栋,2016/6/27
宝安,中航天逸花园B栋,2016/6/27
龙岗,振业峦山谷花园二期1栋,2016/6/27
龙岗,万科金域缇香花园二期2栋,2016/6/27
罗湖,粤海花园紫荆阁,2016/6/28
罗湖,住宅楼9栋,2016/6/28
罗湖,国都花园国华苑,2016/6/28
罗湖,翠拥华庭翠华阁,2016/6/28
罗湖,麟腾苑,2016/6/28
罗湖,源兴居1栋,2016/6/28
罗湖,金迪名苑A座,2016/6/28
福田,福华新村11栋,2016/6/28
福田,东景花园第1栋,2016/6/28
福田,长景阁,2016/6/28
福田,宣嘉华庭嘉俊轩,2016/6/28
福田,单身宿舍第04栋,2016/6/28
福田,航天立业华庭,2016/6/28
福田,福民佳园2号楼,2016/6/28
福田,翰岭花园9栋,2016/6/28
南山,海湾花园海凌阁,2016/6/28
南山,山东大厦B座,2016/6/28
南山,汇宾广场汇嘉阁,2016/6/28
南山,金钟大厦,2016/6/28
南山,南国丽城花园4栋,2016/6/28
宝安,华海楼一栋,2016/6/28
宝安,观澜豪园D栋,2016/6/28
宝安,锦绣江南A3栋,2016/6/28
宝安,宏发*雍景城B栋,2016/6/28
宝安,如意豪庭1栋,2016/6/28
宝安,碧海富通城11栋,2016/6/28
宝安,阳光海湾花园9栋,2016/6/28
龙岗,茂业城怡兴楼,2016/6/28
龙岗,南岭花园16栋(紫薇阁),2016/6/28
龙岗,碧湖玫瑰园6栋,2016/6/28
龙岗,南油花园E栋,2016/6/28
龙岗,荣兴大厦,2016/6/28
龙岗,信义假日名城博雅园4栋,2016/6/28
龙岗,金桔苑4栋,2016/6/28
龙岗,茵悦之生花园三期12号楼,2016/6/28
龙岗,德沁苑,2016/6/28
龙岗,合家欢园商住楼,2016/6/28
龙岗,振业峦山谷花园（一期）2、3栋,2016/6/28
盐田,新世界倚山花园住宅B4栋,2016/6/28
罗湖,一品东门雅园北楼,2016/6/28
福田,御景华城花园6栋,2016/6/28
南山,天地峰景园5号楼,2016/6/28
南山,信和自由广场2栋,2016/6/28
福田,嘉福花园嘉文阁,2016/6/28
南山,澳城花园D栋,2016/6/28
南山,卓越维港名苑（南区）7栋,2016/6/28
宝安,招商澜园9#,2016/6/28
南山,太古城花园（北区）二期,2016/6/28
宝安,潜龙曼海宁花园（南区）5、6、7栋,2016/6/28
南山,香山里花园（二期）10栋,2016/6/28
南山,香山里花园（二期）9栋,2016/6/28
南山,香山里花园（二期）9栋,2016/6/28
宝安,勤诚达和园3#楼,2016/6/28
龙岗,嘉御豪园12栋,2016/6/28
龙岗,嘉宏湾花园二期2号楼,2016/6/28
龙岗,悦澜山花园,2016/6/28
宝安,润恒尚园1栋,2016/6/28
龙岗,深房尚林花园3栋,2016/6/28
龙岗,御峰园I5栋,2016/6/28
宝安,中洲华府二期11号楼,2016/6/28
罗湖,文锦大厦,2016/6/29
罗湖,翠景大厦,2016/6/29
罗湖,旭飞华天苑B栋,2016/6/29
罗湖,耀华楼,2016/6/29
罗湖,丹枫白露苑A座,2016/6/29
罗湖,东方都会大厦A座,2016/6/29
罗湖,百仕达花园（四期西区）4栋,2016/6/29
罗湖,百仕达花园（四期西区）6栋,2016/6/29
福田,海滨广场福满阁,2016/6/29
福田,华茂苑11栋,2016/6/29
福田,瑰丽福景大厦1栋,2016/6/29
福田,紫薇阁,2016/6/29
福田,泰然碧海红树园2号楼,2016/6/29
南山,海景广场,2016/6/29
南山,锦绣花园倚海阁,2016/6/29
南山,桂园住宅一区1栋,2016/6/29
福田,新浩城花园新明阁,2016/6/29
南山,新海大厦,2016/6/29
南山,阳光棕榈园23栋,2016/6/29
南山,东角头港湾花园C栋,2016/6/29
宝安,弘雅花园二期八栋,2016/6/29
宝安,居乐苑一栋,2016/6/29
宝安,大益广场1栋,2016/6/29
宝安,大信花园6栋,2016/6/29
宝安,西城上筑花园2栋,2016/6/29
宝安,桃源盛景园6栋,2016/6/29
宝安,山语华庭1栋,2016/6/29
宝安,星河丹堤花园F区3栋,2016/6/29
宝安,金港华庭1栋,2016/6/29
龙岗,德兴花园德华苑2栋,2016/6/29
龙岗,名城综合楼A1栋,2016/6/29
龙岗,龙岭山庄7栋,2016/6/29
龙岗,吉信大厦,2016/6/29
龙岗,长兴楼,2016/6/29
龙岗,榭丽花园11栋,2016/6/29
龙岗,新亚洲花园二区新义苑C1栋,2016/6/29
龙岗,平湖满庭芳6栋,2016/6/29
龙岗,水晶之城商业C段,2016/6/29
龙岗,水晶之城四期38栋,2016/6/29
龙岗,花半里花园7栋,2016/6/29
龙岗,龙城华府3号楼,2016/6/29
龙岗,天健.现代城花园3栋,2016/6/29
龙岗,锦龙名苑6号楼,2016/6/29
罗湖,新天地名居C栋,2016/6/29
罗湖,阳光新干线家园B座,2016/6/29
福田,宏轩大厦,2016/6/29
福田,祥云天都世纪大厦,2016/6/29
南山,半山海景.兰溪谷(二期)1栋,2016/6/29
南山,前海金岸大厦,2016/6/29
福田,皇御苑C区A地块18栋,2016/6/29
福田,天安高尔夫珑园5栋,2016/6/29
南山,朗苑,2016/6/29
南山,鼎太风华社区七期23、24座,2016/6/29
龙岗,森雅谷,2016/6/29
龙岗,千林山居三期3号楼,2016/6/29
龙岗,千林山居三期3号楼,2016/6/29
宝安,花样年花郡家园,2016/6/29
福田,皇御苑C区B地块20栋,2016/6/29
福田,皇御苑C区B地块20栋,2016/6/29
宝安,花乡家园,2016/6/29
龙岗,东方瑞景苑小户型住宅,2016/6/29
龙岗,千林山居三期36栋,2016/6/29
龙岗,千林山居三期36栋,2016/6/29
福田,水畔紫云阁,2016/6/29
宝安,绿景香颂美庐园,2016/6/29
宝安,西城雅筑花苑,2016/6/29
南山,山海美域花园6栋,2016/6/29
罗湖,文锦大厦,2016/6/30
罗湖,翠景山庄B栋,2016/6/30
罗湖,彩世界家园1栋,2016/6/30
罗湖,旭飞华达园东京阁,2016/6/30
罗湖,旺业豪苑旺业阁,2016/6/30
福田,园岭新村82栋,2016/6/30
福田,八卦岭鹏基单身公寓第50栋,2016/6/30
福田,银海苑2号楼,2016/6/30
福田,建业大厦,2016/6/30
福田,福田中港城新钰阁,2016/6/30
福田,缔馨园B栋,2016/6/30
福田,黄埔雅苑乐悠园1、2座,2016/6/30
福田,擎天华庭华庭阁,2016/6/30
福田,皇庭世纪花园9号楼,2016/6/30
福田,城市杰座名苑3栋,2016/6/30
福田,单身宿舍第21栋,2016/6/30
福田,星座大厦,2016/6/30
南山,南海城中心5栋,2016/6/30
南山,海典居3栋,2016/6/30
南山,南山花园6栋,2016/6/30
南山,浪琴屿花园第22单元,2016/6/30
南山,创世纪滨海花园8座,2016/6/30
南山,海岸明珠园,2016/6/30
南山,鼎太风华社区一栋,2016/6/30
宝安,丰润花园D7栋,2016/6/30
宝安,富盈门花园A栋,2016/6/30
宝安,富通蟠龙居C栋,2016/6/30
宝安,鸿隆广场1栋,2016/6/30
宝安,菁英趣庭1栋,2016/6/30
宝安,碧海富通城7栋,2016/6/30
宝安,兴达华府1栋,2016/6/30
龙岗,吉祥花园23栋,2016/6/30
龙岗,鸿基花园西区4号楼,2016/6/30
龙岗,和兴花园A1栋,2016/6/30
龙岗,顺景花园3栋,2016/6/30
龙岗,左庭右院（北区）4号楼,2016/6/30
龙岗,爱地花园二期2栋,2016/6/30
龙岗,爱地花园二期2栋,2016/6/30
龙岗,水岸新都三期23号楼,2016/6/30
龙岗,公园大地花园五期40栋,2016/6/30
龙岗,君悦龙庭二期8栋,2016/6/30
南山,南海玫瑰花园（二期）41栋,2016/6/30
南山,漾日湾畔4座,2016/6/30
南山,红树西岸花园3栋,2016/6/30
盐田,湖心岛公寓3栋,2016/6/30
盐田,中海半山溪谷花园4栋,2016/6/30
南山,雷圳碧榕湾海景花园5栋,2016/6/30
龙岗,上品雅园6栋,2016/6/30
龙岗,和谐家园3栋,2016/6/30
龙岗,怡龙枫景园3、4号楼,2016/6/30
宝安,玉湖湾花园1栋,2016/6/30
宝安,黄金大厦1栋,2016/6/30
宝安,水榭春天花园（三期）8-12#楼,2016/6/30
盐田,天麓三区莱茵庄园62栋,2016/6/30
宝安,桃源峰景园1栋,2016/6/30
宝安,中航天逸花园A栋,2016/6/30
南山,后海理想雅园,2016/6/30
龙岗,万科金域缇香花园二期1栋,2016/6/30
龙岗,荷康花园9栋,2016/6/30
南山,深云村16栋,2016/6/30
宝安,联投东方华府（一期）,2016/6/30
行政区,楼名称及栋号,三级转移登记时间
罗湖,峰景台大厦2栋,2016/7/1
罗湖,宝泉庄2栋,2016/7/1
罗湖,金丽豪苑鹏天阁,2016/7/1
罗湖,都市名园名轩阁B栋,2016/7/1
罗湖,聚龙大厦A栋,2016/7/1
罗湖,港逸豪庭,2016/7/1
罗湖,逸湖居,2016/7/1
罗湖,世界金融中心C座,2016/7/1
罗湖,仙湖枫景家园A栋,2016/7/1
福田,长城大厦9栋,2016/7/1
福田,长安花园B栋,2016/7/1
福田,金域蓝湾7号楼,2016/7/1
福田,金茂礼都B栋,2016/7/1
南山,爱榕园住宅楼9栋,2016/7/1
南山,翠薇园住宅楼9栋,2016/7/1
福田,金海燕花园7栋,2016/7/1
南山,万象新园临风阁（B栋）,2016/7/1
南山,南粤明珠,2016/7/1
南山,海月花园二期10栋,2016/7/1
南山,山海翠庐20、22、26栋,2016/7/1
南山,观海台花园A栋,2016/7/1
南山,万裕椰风海岸家园E栋,2016/7/1
南山,俊峰丽舍花园5栋,2016/7/1
南山,晶品居B座,2016/7/1
宝安,潜龙花园一栋,2016/7/1
宝安,乐景花园三栋,2016/7/1
宝安,西海岸花园海月阁,2016/7/1
宝安,宝城花园丙栋,2016/7/1
宝安,御景台2栋,2016/7/1
宝安,美丽365第C2栋,2016/7/1
宝安,日出印象花园B区4栋,2016/7/1
宝安,御景湾花园3栋,2016/7/1
宝安,春华四季园40栋,2016/7/1
宝安,幸福海岸8栋,2016/7/1
宝安,金海华府1栋,2016/7/1
龙岗,九州家园二期9栋,2016/7/1
龙岗,茂业城帝景峰3栋,2016/7/1
龙岗,锦城星苑2栋,2016/7/1
龙岗,绿色满庭芳,2016/7/1
龙岗,信义锦绣花园10号楼,2016/7/1
龙岗,盈富家园AB区,2016/7/1
福田,绿洲丰和家园绿景阁,2016/7/1
福田,御景华城花园6栋,2016/7/1
南山,深蓝公寓,2016/7/1
罗湖,汇泰大厦B栋,2016/7/1
罗湖,汇泰大厦B栋,2016/7/1
福田,皇御苑C区A地块19栋,2016/7/1
南山,诺德假日花园7号楼,2016/7/1
南山,半岛城邦花园二期1栋,2016/7/1
宝安,书香门第上河坊广场1栋,2016/7/1
宝安,招商澜园5#,2016/7/1
南山,太古城花园（北区）一期,2016/7/1
宝安,花乡家园,2016/7/1
龙岗,慢城四期3栋,2016/7/1
龙岗,千林山居三期36栋,2016/7/1
龙岗,千林山居三期36栋,2016/7/1
宝安,招商果岭花园7栋,2016/7/1
南山,红树别院3号楼,2016/7/1
龙岗,嘉宏湾花园二期2号楼,2016/7/1
龙岗,公园里花园二期2栋,2016/7/1
罗湖,竹园商埸25号,2016/7/4
罗湖,宏丰大厦,2016/7/4
罗湖,庐山花园秀峰阁,2016/7/4
罗湖,大地花园西座,2016/7/4
罗湖,松泉山庄17栋,2016/7/4
罗湖,都市名园名汇阁D栋,2016/7/4
罗湖,太阳新城5栋,2016/7/4
福田,莲花北15栋,2016/7/4
福田,合正名园,2016/7/4
福田,港田华园B座,2016/7/4
福田,蓝湾半岛社区B栋,2016/7/4
福田,皇御苑B区13栋,2016/7/4
南山,海王大厦住宅楼,2016/7/4
南山,景园大厦,2016/7/4
南山,现代城华庭2栋,2016/7/4
宝安,新华苑1栋,2016/7/4
宝安,鸿景园5栋,2016/7/4
宝安,缤纷世界花园B1栋,2016/7/4
宝安,碧海富通城1栋,2016/7/4
宝安,大信花园14栋,2016/7/4
宝安,阳光海湾花园3栋,2016/7/4
宝安,金港华庭1栋,2016/7/4
龙岗,康达尔花园16-18栋,2016/7/4
龙岗,荣兴大厦,2016/7/4
龙岗,振业城综合大楼,2016/7/4
龙岗,月朗苑1栋,2016/7/4
龙岗,万科城三期F区3号楼,2016/7/4
龙岗,左庭右院（南区）2号楼,2016/7/4
盐田,碧海蓝天明苑蓝天阁,2016/7/4
南山,友邻公寓A栋,2016/7/4
罗湖,风格名苑B栋,2016/7/4
南山,名家富居5栋,2016/7/4
南山,映月湾花园3号楼,2016/7/4
福田,明福居1栋,2016/7/4
龙岗,润筑园,2016/7/4
龙岗,荷康花园4栋,2016/7/4
龙岗,保利上城花园5栋,2016/7/4
龙岗,御峰园I5栋,2016/7/4
罗湖,港莲村102栋,2016/7/5
罗湖,海丰苑黄山阁,2016/7/5
罗湖,市生产资料公司住宅楼6栋,2016/7/5
罗湖,美思苑大厦A栋,2016/7/5
罗湖,特力大厦,2016/7/5
罗湖,祥青苑,2016/7/5
罗湖,南方证券大厦C栋,2016/7/5
福田,都会100大厦银都,2016/7/5
福田,创意侨园1栋,2016/7/5
福田,发展兴苑4号楼（银桦阁）,2016/7/5
南山,海映山庄B3栋,2016/7/5
南山,西丽湖渡假村职工住宅2栋,2016/7/5
福田,金海燕花园6栋,2016/7/5
南山,碧海天家园2栋,2016/7/5
南山,鼎太风华社区一栋,2016/7/5
南山,海湾广场丰盛阁,2016/7/5
宝安,滢水山庄一期2栋,2016/7/5
宝安,湖景居一栋,2016/7/5
宝安,洪福雅苑一栋,2016/7/5
宝安,御景台6栋,2016/7/5
宝安,豪城馨庭居B栋,2016/7/5
宝安,创业二村17栋,2016/7/5
宝安,富通*丽沙花都E栋,2016/7/5
宝安,东华明珠园5栋,2016/7/5
宝安,宝安海滨广场(三期)1栋,2016/7/5
宝安,阳光海湾花园1栋,2016/7/5
龙岗,茂业城花园大厦,2016/7/5
龙岗,龙威花园3栋,2016/7/5
龙岗,水晶之城三期31栋,2016/7/5
龙岗,怡美山庄15栋,2016/7/5
龙岗,龙城国际花园3号楼,2016/7/5
龙岗,悦城花园12号楼,2016/7/5
龙岗,天健.现代城花园7栋,2016/7/5
龙岗,天集雅苑2号楼,2016/7/5
龙岗,茗萃园一期4号楼,2016/7/5
龙岗,鸿润豪苑,2016/7/5
罗湖,一品东门雅园北楼,2016/7/5
福田,港中旅花园24栋,2016/7/5
盐田,金港盛世华庭1栋,2016/7/5
盐田,和亨中心广场1栋,2016/7/5
福田,佳泰兴苑1栋,2016/7/5
福田,南方国际广场B栋,2016/7/5
南山,厚德品园A栋,2016/7/5
南山,厚德品园A栋,2016/7/5
南山,卓越维港名苑（南区）12栋,2016/7/5
宝安,圣莫丽斯花园C07栋,2016/7/5
龙岗,泽洋园,2016/7/5
宝安,勤诚达和园3#楼,2016/7/5
宝安,中洲华府二期10号楼,2016/7/5
宝安,流塘阳光花园1栋,2016/7/5
罗湖,海富花园富春阁,2016/7/6
罗湖,畔山花园6栋,2016/7/6
福田,大众公寓2栋,2016/7/6
福田,单身宿舍第04栋,2016/7/6
福田,单身宿舍第04栋,2016/7/6
福田,单身宿舍第04栋,2016/7/6
南山,玉兰阁,2016/7/6
南山,华采花园南山阁,2016/7/6
南山,鸿瑞花园瑞益阁,2016/7/6
南山,阳光海景豪苑B座,2016/7/6
南山,侨苑1栋,2016/7/6
南山,星海名城二期七组团4-6栋,2016/7/6
南山,深圳湾畔花园,2016/7/6
南山,雅仕荔景苑,2016/7/6
南山,西海明珠花园E座,2016/7/6
宝安,华安苑十五栋,2016/7/6
宝安,桃源居1#住宅楼,2016/7/6
宝安,桃源居13区8栋,2016/7/6
宝安,金达花园7栋,2016/7/6
宝安,城市明珠花园13栋,2016/7/6
宝安,白金假日公寓1栋,2016/7/6
宝安,幸福海岸8栋,2016/7/6
宝安,湾上六座花园7栋,2016/7/6
宝安,兴达华府1栋,2016/7/6
龙岗,德福花园德福中心,2016/7/6
龙岗,加洲花园A栋,2016/7/6
龙岗,信义假日名城博雅园1号楼,2016/7/6
龙岗,九州家园一期4栋,2016/7/6
龙岗,四季花城六期云竹苑12栋,2016/7/6
龙岗,新世界广场四期C-D栋,2016/7/6
龙岗,新世界广场四期C-D栋,2016/7/6
龙岗,可园(七期)18号楼,2016/7/6
龙岗,龙园意境华府九区32栋,2016/7/6
龙岗,龙园意境华府十区33栋,2016/7/6
盐田,海涛花园26栋,2016/7/6
龙岗,盈富家园AB区,2016/7/6
福田,福源花园三期北海苑,2016/7/6
福田,自由港湾公寓C栋,2016/7/6
福田,明福居1栋,2016/7/6
罗湖,铂金时代公寓,2016/7/6
龙岗,慢城四期1栋,2016/7/6
龙岗,海轩广场1-3座,2016/7/6
宝安,招商观园10栋,2016/7/6
龙岗,丹梓龙庭A栋,2016/7/6
龙岗,信义御城豪园3栋,2016/7/6
宝安,幸福城润园三期11栋,2016/7/6
宝安,中洲华府二期10号楼,2016/7/6
罗湖,松泉公寓4栋,2016/7/7
罗湖,莲花阁A,2016/7/7
罗湖,住宅1号南3栋,2016/7/7
罗湖,翡翠园山湖居C栋,2016/7/7
福田,南天大厦3栋,2016/7/7
福田,皇御苑A区5-6栋,2016/7/7
福田,皇庭彩园第一栋,2016/7/7
福田,艺丰花园C区3栋,2016/7/7
福田,皇庭世纪花园6号楼,2016/7/7
南山,星海名城三期T3栋,2016/7/7
南山,滨海之窗花园4栋,2016/7/7
宝安,翠湖花园四栋,2016/7/7
宝安,福安楼一栋B座,2016/7/7
宝安,金达花园2栋,2016/7/7
龙岗,汇福花园,2016/7/7
龙岗,九州家园3栋,2016/7/7
龙岗,怡康家园A栋,2016/7/7
龙岗,志健时代广场,2016/7/7
龙岗,大山地花园16栋,2016/7/7
龙岗,千林山居I区31号楼,2016/7/7
龙岗,盈富家园AB区,2016/7/7
罗湖,依仙湖居C栋,2016/7/7
南山,红树西岸花园2栋,2016/7/7
福田,祥云天都世纪大厦,2016/7/7
南山,中信红树湾花城18栋,2016/7/7
南山,中信红树湾花城19栋,2016/7/7
罗湖,百仕达东郡广场4号楼,2016/7/7
罗湖,华隆园,2016/7/7
龙岗,东方瑞景苑小户型住宅,2016/7/7
宝安,锦绣御园（一期）9栋,2016/7/7
宝安,莱蒙春天花园（A818-0445）1-5栋,2016/7/7
福田,兰江山第花园一期2栋,2016/7/7
龙岗,信义御城豪园8栋,2016/7/7
宝安,金亨利首府1栋,2016/7/7
龙岗,鸿威鸿景华庭2栋,2016/7/7
罗湖,翠竹苑38栋,2016/7/8
罗湖,海丰苑衡山阁,2016/7/8
罗湖,东乐花园120栋,2016/7/8
罗湖,新港鸿花园5C区23栋,2016/7/8
罗湖,都市名园名汇阁D栋,2016/7/8
罗湖,万事达名苑二期明月阁,2016/7/8
罗湖,城市天地广场C座,2016/7/8
福田,园岭新村81栋,2016/7/8
福田,景田西03栋,2016/7/8
福田,单身宿舍第04栋,2016/7/8
福田,裕康时尚名居B栋,2016/7/8
福田,嘉洲华苑1栋,2016/7/8
南山,京光海景花园B栋,2016/7/8
宝安,滢水山庄二区第九栋,2016/7/8
宝安,春华四季园6栋,2016/7/8
宝安,桂冠华庭4栋,2016/7/8
宝安,碧水龙庭6栋,2016/7/8
宝安,碧海富通城6栋,2016/7/8
宝安,熙龙湾花园（N23区）6栋,2016/7/8
龙岗,百合山庄7栋(百翠居),2016/7/8
龙岗,丽湖花园15栋湖轩阁,2016/7/8
龙岗,华侨新村C1栋,2016/7/8
龙岗,龙珠花园龙珠阁、龙祥阁,2016/7/8
龙岗,天健.现代城花园3栋,2016/7/8
龙岗,大山地花园10栋,2016/7/8
南山,诺德假日花园9号楼,2016/7/8
龙岗,盛龙花园二期9号楼,2016/7/8
南山,太古城花园（北区）二期,2016/7/8
南山,太古城花园（北区）二期,2016/7/8
龙岗,振业城四、五期5-10栋,2016/7/8
宝安,潜龙曼海宁花园（南区）3栋,2016/7/8
宝安,城市阳光花园,2016/7/8
罗湖,淘金山湖景花园二期（B区）13号楼,2016/7/8
宝安,中粮锦云花园1栋,2016/7/8
宝安,湾美花园1#楼,2016/7/8
龙岗,卓弘高尔夫雅苑3号楼,2016/7/8
罗湖,红群楼2栋2号,2016/7/11
罗湖,时尚新居1栋,2016/7/11
罗湖,绿景山庄11栋,2016/7/11
罗湖,长丰苑长玥阁(B栋),2016/7/11
罗湖,紫荆花园紫悦阁,2016/7/11
罗湖,百仕达花园三期5栋,2016/7/11
罗湖,深发花园恒发阁,2016/7/11
罗湖,金众经典家园金兰阁,2016/7/11
罗湖,华清园A栋,2016/7/11
罗湖,碧岭华庭3号楼,2016/7/11
罗湖,城市天地广场B座,2016/7/11
福田,统建商住楼乙栋,2016/7/11
福田,莲花北44栋,2016/7/11
福田,鹏盛村高层公寓3栋,2016/7/11
福田,缔梦园丽梦轩,2016/7/11
福田,缔梦园丽梦轩,2016/7/11
福田,振业景洲大厦,2016/7/11
福田,华安园,2016/7/11
福田,共和世家碧云轩,2016/7/11
福田,润裕山景豪苑叠翠居,2016/7/11
福田,华强花园,2016/7/11
福田,泰然泰康轩,2016/7/11
福田,单身宿舍第04栋,2016/7/11
福田,单身宿舍第04栋,2016/7/11
福田,景秀年华家园D栋,2016/7/11
福田,金茂礼都A栋,2016/7/11
南山,科技工业园住宅楼30栋,2016/7/11
南山,科技园36区住宅7栋,2016/7/11
南山,南海城中心7栋,2016/7/11
南山,水湾头B区住宅楼1栋,2016/7/11
南山,爱榕园住宅楼32栋,2016/7/11
南山,怡园大厦怡涛阁,2016/7/11
南山,仓前锦福苑04-05栋,2016/7/11
南山,万象新园临风阁（B栋）,2016/7/11
南山,海印长城小区一期,2016/7/11
南山,金晖大厦B区,2016/7/11
南山,海印长城小区13-15号楼,2016/7/11
南山,绿海名都3栋,2016/7/11
南山,海湾广场丰盛阁,2016/7/11
宝安,翠湖花园七栋,2016/7/11
宝安,泰华商业城一栋,2016/7/11
宝安,宝海花园三栋,2016/7/11
宝安,福中福商业城一栋,2016/7/11
宝安,龙腾阁商住楼B栋,2016/7/11
宝安,鸿景园2栋,2016/7/11
宝安,中航阳光新苑3栋,2016/7/11
宝安,日出印象花园B区2栋,2016/7/11
宝安,桃源盛景园28栋,2016/7/11
龙岗,龙珠花园龙凤阁,2016/7/11
龙岗,德福花园德隆苑5栋,2016/7/11
龙岗,盛龙花园10栋,2016/7/11
龙岗,国展苑七号楼（国安台）,2016/7/11
龙岗,鹏达花园4栋（逸彩居）,2016/7/11
龙岗,龙珠花园明珠苑3栋,2016/7/11
龙岗,万科城(一期)A区17号楼,2016/7/11
龙岗,知春里1号楼,2016/7/11
龙岗,鸿基花园三期1栋,2016/7/11
龙岗,茗萃园一期5号楼,2016/7/11
龙岗,中海康城花园A区1-3栋,2016/7/11
罗湖,一品东门雅园北楼,2016/7/11
盐田,碧桐海苑B座,2016/7/11
南山,蛇口高山花园1栋,2016/7/11
罗湖,阳光新干线家园B座,2016/7/11
南山,前海花园49栋,2016/7/11
南山,华府假日大厦,2016/7/11
罗湖,阳光绿地家园1-3号楼,2016/7/11
福田,蜜园,2016/7/11
福田,南方国际广场A栋,2016/7/11
南山,香榭峰景苑,2016/7/11
罗湖,合正锦湖逸园1座,2016/7/11
南山,桃源村三期1栋,2016/7/11
南山,鼎太风华社区七期19座,2016/7/11
宝安,中粮澜山花园1-2-5-7-9#楼,2016/7/11
宝安,书香门第上河坊广场2栋,2016/7/11
宝安,圣莫丽斯花园C08栋,2016/7/11
龙岗,森雅谷,2016/7/11
南山,君汇新天花园1栋,2016/7/11
宝安,水榭春天花园6栋,2016/7/11
宝安,水榭春天花园6栋,2016/7/11
龙岗,东方瑞景苑小户型住宅,2016/7/11
宝安,福怡商住中心,2016/7/11
盐田,上东湾雅居,2016/7/11
南山,绿海湾花园,2016/7/11
龙岗,嘉御豪园3栋,2016/7/11
龙岗,嘉宏湾花园二期3号楼,2016/7/11
宝安,金城大第花园1期4号楼,2016/7/11
龙岗,嘉御豪园15栋,2016/7/11
南山,龙瑞佳园A栋,2016/7/11
宝安,中洲华府二期9号、12号楼,2016/7/11
宝安,中洲华府二期9号、12号楼,2016/7/11
罗湖,文锦大厦,2016/7/12
罗湖,贝丽花园17栋,2016/7/12
罗湖,敦信大厦,2016/7/12
罗湖,佳宁娜友谊广场C座,2016/7/12
罗湖,新乐楼,2016/7/12
罗湖,鸿基东港大厦(东港中心座),2016/7/12
罗湖,住宅楼21栋,2016/7/12
罗湖,彩世界家园5栋,2016/7/12
罗湖,心怡花园4栋,2016/7/12
罗湖,虹楼,2016/7/12
罗湖,金鼎大厦A栋,2016/7/12
罗湖,城市天地广场E座,2016/7/12
罗湖,集建国际名园A座,2016/7/12
罗湖,百仕达花园（四期西区）7栋,2016/7/12
福田,办公住宅楼,2016/7/12
福田,长怡花园B栋,2016/7/12
福田,华安园,2016/7/12
福田,黄埔雅苑翠悠园1-3栋,2016/7/12
福田,彩天名苑,2016/7/12
福田,三建宿舍28栋（原1#单身楼B1栋),2016/7/12
福田,香蜜湖豪庭,2016/7/12
福田,香荔绿洲3栋,2016/7/12
福田,雅颂居第9座,2016/7/12
福田,皇庭世纪花园6号楼,2016/7/12
福田,泰然碧海红树园7号楼,2016/7/12
福田,缇香名苑6栋,2016/7/12
南山,松坪山住宅楼43栋,2016/7/12
南山,龙电南园住宅3栋,2016/7/12
南山,豪方花园一栋,2016/7/12
南山,麒麟花园A区2号楼,2016/7/12
南山,龙坤居2栋,2016/7/12
南山,南山天源大厦塔楼A栋,2016/7/12
南山,深圳湾锦缎之滨第5-6栋,2016/7/12
南山,如意家园1-2栋,2016/7/12
南山,蔚蓝海岸社区三期39栋,2016/7/12
宝安,富源花园3号楼,2016/7/12
宝安,登科花园D座状元阁,2016/7/12
宝安,桃源居14区8B栋,2016/7/12
宝安,大信花园3栋,2016/7/12
宝安,豪业华庭C栋,2016/7/12
宝安,西城上筑花园2栋,2016/7/12
宝安,桃源盛景园8栋,2016/7/12
宝安,碧水龙庭9栋,2016/7/12
宝安,白金假日公寓1栋,2016/7/12
宝安,槟城西岸华庭1栋,2016/7/12
宝安,碧海富通城6栋,2016/7/12
宝安,碧湾雅园1栋,2016/7/12
龙岗,南岭花园8栋(南耀阁),2016/7/12
龙岗,东方半岛花园B区8栋,2016/7/12
